"id";"title";"legal_areas";"revisions";"nodes";"log_nodes";"log_section_nodes";"text_nodes";"nontext_nodes";"above_section_nodes";"section_nodes";"below_section_nodes";"mean_depth";"mean_leaf_depth";"tokens";"tokens_per_section";"tokens_per_text_node";"entropy_lemma";"entropy_word";"num_words";"num_sentences";"avg_sentence_length";"avg_syllables_per_word";"avg_word_length";"citations";"citations_internal";"citations_out";"citations_in";"citations_external";"net_flow";"net_flow_per_section";"flesch";"bijlage_cits";"unkown_doc";"empty_doc";"bad_doc"
"BWBR0002055";"Wet souvereiniteitsoverdracht Indonesië";"Staats- en bestuursrecht";1;4;0.6020599913279624;0.47712125471966244;3;1;0;3;0;0.75;1.0;177;59.0;59.0;4.068091432091567;4.072185384785432;173;3;59.0;1.9946737429407362;5.932753623188407;2;2;0;0;0;0;0.0;-21.799398652786266;0;0;0;0
"BWBR0002058";"Wet op de Sociaal-Economische Raad";"Ondernemingspraktijk";23;165;2.2174839442139063;1.792391689498254;117;48;18;62;84;3.8666666666666667;4.198275862068965;3044;49.096774193548384;26.017094017094017;5.498552576804902;5.736375008710359;3007;181;19.037037037037035;1.8346240658510866;5.495256311220679;36;24;5;71;76;-66;-1.064516129032258;32.30321143640549;0;0;0;0
"BWBR0002060";"Garantiewet Burgerlijk Overheidspersoneel Indonesië";"Arbeidsrecht en sociaal-zekerheidsrecht";4;111;2.0453229787866576;1.3222192947339193;98;13;0;21;89;2.09009009009009;2.2906976744186047;4553;216.8095238095238;46.45918367346939;5.728490315152084;5.905280565032582;4411;150;34.70612244897959;1.9214081363579185;5.597481675882705;52;34;2;12;14;-10;-0.47619047619047616;9.057157378405833;0;0;0;0
"BWBR0002062";"Overgangsregeling gemeente Urk";"Staats- en bestuursrecht";1;4;0.6020599913279624;0.47712125471966244;3;1;0;3;0;0.75;1.0;90;30.0;30.0;3.4303134561500723;3.464125513738362;87;3;30.0;1.712320483749055;5.186167800453515;1;1;0;0;0;0;0.0;31.522687074829975;0;0;0;0
"BWBR0002063";"Wet op de economische delicten";"Strafrecht";239;231;2.3636119798921444;1.8976270912904414;186;45;14;79;137;2.6363636363636362;2.8793103448275863;11730;148.48101265822785;63.064516129032256;5.765989892544342;5.919426984665715;10779;572;22.46187138414611;2.0234913864412993;5.79483257569198;1712;64;1549;67;1616;1482;18.759493670886076;12.848829252157799;0;3;0;3
"BWBR0002065";"Wet Overheidsaansprakelijkheid Bezettingshandelingen";"Staats- en bestuursrecht";3;40;1.6020599913279625;1.2041199826559248;32;8;0;16;23;1.625;1.8064516129032258;1646;102.875;51.4375;5.45081039757344;5.580118003916274;1598;62;32.848214285714285;1.9382594714450465;5.748172836936822;16;15;1;4;5;-3;-0.1875;9.51731121574909;0;1;0;1
"BWBR0002069";"Wet voorzieningen in verband met ambten van minister zonder portefeuille en van staatssecretaris";"Staats- en bestuursrecht";1;14;1.146128035678238;0.7781512503836436;6;8;7;6;0;1.7142857142857142;2.111111111111111;198;33.0;33.0;3.664467603659685;3.9170578757993737;193;6;33.166666666666664;2.098555320648344;6.093598778482499;5;3;2;0;2;2;0.3333333333333333;-4.366946793516547;0;0;0;0
"BWBR0002074";"Wet bescherming staatsgeheimen";"Openbare orde en veiligheidsrecht";3;23;1.3617278360175928;1.0791812460476249;19;4;0;12;10;1.391304347826087;1.5263157894736843;605;50.416666666666664;31.842105263157894;4.564710934637055;4.636379387404788;600;34;24.008771929824558;1.936695303154595;5.720928689565461;5;4;1;5;6;-4;-0.3333333333333333;18.621673844349345;0;0;0;0
"BWBR0002077";"Garantiewet Militairen K.N.I.L.";"Staats- en bestuursrecht";2;88;1.9444826721501687;1.255272505103306;76;12;0;18;69;1.9886363636363635;2.1911764705882355;3785;210.27777777777777;49.80263157894737;5.753465428817686;5.923443042190376;3714;126;34.45175438596491;1.9559367600722855;5.619981476033271;26;24;2;3;5;-1;-0.05555555555555555;6.394219396130268;0;0;0;0
"BWBR0002079";"Belemmeringenwet Landsverdediging";"Ruimtelijke ordening en milieu";6;64;1.806179973983887;1.2304489213782739;49;15;4;17;42;2.65625;2.978723404255319;1965;115.58823529411765;40.10204081632653;5.3309903462190125;5.442450736626945;1939;94;26.41054421768707;1.8762696221442186;5.599582850182242;26;22;4;0;4;4;0.23529411764705882;21.295887585646767;0;0;0;0
"BWBR0002080";"Wet op de rechterlijke indeling";"Procesrecht";27;51;1.7075701760979363;1.3010299956639813;46;5;4;20;26;2.392156862745098;2.65;502;25.1;10.91304347826087;5.004767606816853;5.073081324292312;499;47;10.826086956521738;1.8333001089199183;8.216133669894313;3;2;1;27;28;-26;-1.3;40.74933252450538;0;0;0;0
"BWBR0002081";"Wet betreffende Indische juristen";"Arbeidsrecht en sociaal-zekerheidsrecht";2;15;1.1760912590556813;0.47712125471966244;12;3;0;3;11;1.6666666666666667;2.0;662;220.66666666666666;55.166666666666664;4.651389480269687;4.712049718206778;632;16;45.18055555555555;1.8530414793093215;5.3022515440506455;12;3;9;0;9;9;3.0;4.209426961542562;0;1;0;1
"BWBR0002083";"Wet onderstandsregeling ingevolge artikel 2 van de Garantiewet Burgerlijk Overheidspersoneel Indonesië";"Arbeidsrecht en sociaal-zekerheidsrecht";1;65;1.8129133566428555;1.3424226808222062;43;22;13;22;29;3.4;4.0;1820;82.72727272727273;42.325581395348834;5.092529731327885;5.204747071763748;1707;66;32.77441860465116;1.8770668240209574;5.641906263572267;54;37;9;1;10;8;0.36363636363636365;14.769111804106103;0;1;0;1
"BWBR0002090";"Wet pensioenvoorzieningen K.N.I.L. ";"Arbeidsrecht en sociaal-zekerheidsrecht";1;14;1.146128035678238;0.9030899869919435;11;3;0;8;5;1.2857142857142858;1.4545454545454546;620;77.5;56.36363636363637;4.4524111680866385;4.592649760244514;578;19;45.40909090909091;2.0188451646225327;5.613234905194672;8;8;0;0;0;0;0.0;-10.049528199793514;0;0;0;0
"BWBR0002093";"Advocatenwet";"Procesrecht";46;821;2.9143431571194407;2.184691430817599;689;132;14;153;653;3.1753958587088915;3.39258114374034;24895;162.71241830065358;36.132075471698116;6.07262535400419;6.333766477382726;24663;1130;23.881643513718988;1.838608315363412;5.391895391498125;549;307;118;29;147;89;0.5816993464052288;27.048868353830585;0;3;0;3
"BWBR0002096";"Wet bescherming bevolking";"Openbare orde en veiligheidsrecht";1;11;1.041392685158225;0.47712125471966244;7;4;0;3;7;1.5454545454545454;2.0;234;78.0;33.42857142857143;4.009454308425061;4.0427455898998526;228;14;19.821428571428573;1.9334150484828372;5.721327088181414;2;2;0;6;6;-6;-2.0;23.149336898351976;0;0;0;0
"BWBR0002097";"Wet verplaatsing bevolking ";"Staats- en bestuursrecht";3;85;1.9294189257142929;1.4313637641589874;71;14;0;27;57;1.6588235294117648;1.8507462686567164;2375;87.96296296296296;33.45070422535211;5.2743351527399405;5.4864686819559525;2333;171;16.70784708249497;1.884402550907332;5.566777553011964;45;38;7;0;7;7;0.25925925925925924;30.456079404507335;0;0;0;0
"BWBR0002098";"Wet beschikbaarheid goederen ";"Staats- en bestuursrecht";8;75;1.8750612633917;1.146128035678238;64;11;0;14;60;2.066666666666667;2.310344827586207;1747;124.78571428571429;27.296875;5.158072853412206;5.323952734528776;1715;93;20.141145833333333;1.8487410335204741;5.4693496248753375;39;23;13;0;13;13;0.9285714285714286;29.988245543334557;0;0;0;0
"BWBR0002101";"Sluiting oude scheepsboekhouding";"Goederenrecht";1;7;0.8450980400142568;0.3010299956639812;4;3;0;2;4;1.4285714285714286;2.0;286;143.0;71.5;4.279032670935758;4.294068438690752;274;6;57.0;1.8309729754786075;5.590466865254487;0;0;0;0;0;0;0.0;-5.9203137254901606;0;0;0;0
"BWBR0002111";"Inkwartieringswet";"Staats- en bestuursrecht";4;203;2.307496037913213;1.7708520116421442;154;49;18;59;125;3.4630541871921183;3.8333333333333335;5047;85.54237288135593;32.77272727272727;5.86410814515296;6.098865190870755;4977;257;22.704004329004324;1.8842451927638115;5.5897463379532795;60;49;9;3;12;6;0.1016949152542373;24.383292298242168;0;0;0;0
"BWBR0002112";"Goedkeuringswet Benelux-Invorderingsverdrag";"Belastingrecht";1;5;0.6989700043360189;0.6020599913279624;4;1;0;4;0;0.8;1.0;169;42.25;42.25;4.060062421920823;4.007746188910291;164;6;26.916666666666668;1.7959946163281995;5.300922266139658;0;0;0;0;0;0;0.0;27.573438791967675;0;0;0;0
"BWBR0002116";"Wet Financiering Stormvloedschade Publiekrechtelijke Lichamen";"Contracten, schade en aansprakelijkheid";1;7;0.8450980400142568;0.47712125471966244;6;1;0;3;3;1.2857142857142858;1.6;190;63.333333333333336;31.666666666666668;3.9051834636955007;3.9707472231039014;178;14;14.816666666666668;1.8973128762999452;5.729166666666667;2;1;1;1;2;0;0.0;31.283413998357986;0;0;0;0
"BWBR0002117";"Wet immunisatie militairen";"Staats- en bestuursrecht";1;17;1.2304489213782739;0.8450980400142568;13;4;0;7;9;1.4705882352941178;1.6923076923076923;386;55.142857142857146;29.692307692307693;4.323963660429878;4.410208745966459;382;17;26.051282051282048;1.995128639024693;5.660902948188264;2;2;0;0;0;0;0.0;11.605065856459731;0;0;0;0
"BWBR0002118";"Wet goedkeuring en uitvoering Verdrag van Londen (NAVO-SOFA)";"Staats- en bestuursrecht";1;17;1.2304489213782739;0.9030899869919435;13;4;0;8;8;1.411764705882353;1.6153846153846154;820;102.5;63.07692307692308;4.82090958070924;4.884898563116914;811;23;44.176923076923075;1.749526999146112;5.2157778921068045;1;1;0;1;1;-1;-0.125;13.985438949162017;0;0;0;0
"BWBR0002120";"Zondagswet";"Openbare orde en veiligheidsrecht";1;39;1.591064607026499;1.0791812460476249;30;9;0;12;26;1.7435897435897436;2.0;1024;85.33333333333333;34.13333333333333;4.95336964674548;5.083001981448829;992;51;21.083333333333332;1.8571358502621047;5.462188016619278;19;16;3;0;3;3;0.25;28.321723734492622;0;0;0;0
"BWBR0002124";"Wet voorzieningen ten aanzien van buitengewone registers van de burgerlijke stand";"Openbare orde en veiligheidsrecht";1;13;1.1139433523068367;0.6989700043360189;10;3;0;5;7;1.4615384615384615;1.7;308;61.6;30.8;4.103763561253456;4.220954418966437;291;18;19.066666666666666;1.881464202903956;5.525536616597998;1;1;0;0;0;0;0.0;28.310461767658666;0;0;0;0
"BWBR0002128";"Wet op de Watersnoodschade 1953";"Financieel en economisch recht";1;235;2.3710678622717363;1.806179973983887;187;48;6;64;164;2.7404255319148936;2.977900552486188;8979;140.296875;48.01604278074866;6.1025808517728635;6.3278413342994915;8772;396;25.757181054239876;1.8809146143947306;5.575377287167596;67;48;4;7;11;-3;-0.046875;21.56608485215233;0;0;2;2
"BWBR0002134";"Wet overlevering inzake oorlogsmisdrijven";"Strafrecht";6;38;1.5797835966168101;0.9542425094393249;31;7;0;9;28;1.9736842105263157;2.2333333333333334;900;100.0;29.032258064516128;4.933450995484821;5.020132404454827;841;43;22.548387096774192;1.888326024783345;5.503118067206754;62;2;8;1;9;7;0.7777777777777778;24.196005400103218;0;0;0;0
"BWBR0002138";"Wet vervaltermijn rechtsvorderingen Nederlands Beheersinstituut";"Goederenrecht";2;6;0.7781512503836436;0.47712125471966244;4;2;0;3;2;1.1666666666666667;1.5;232;77.33333333333333;58.0;4.174351909470962;4.267630311339009;230;5;51.875;1.7002870813397128;5.1653947368421065;2;2;0;0;0;0;0.0;10.337587918660319;0;0;0;0
"BWBR0002144";"Wet bestuursrechtspraak bedrijfsorganisatie";"Procesrecht";45;39;1.591064607026499;0.9030899869919435;34;5;2;8;28;3.0256410256410255;3.3793103448275863;923;115.375;27.147058823529413;4.586028565021629;4.720924729610657;893;38;26.38235294117647;2.0308245979648083;7.006961904293902;43;1;38;4;42;34;4.25;8.249150776883113;0;0;0;0
"BWBR0002148";"Instellingswet Productschap voor Groenten en Fruit";"Ondernemingspraktijk";1;47;1.6720978579357175;1.2041199826559248;39;8;0;16;30;1.7446808510638299;1.9444444444444444;896;56.0;22.974358974358974;4.928429905379023;5.0997695564431655;879;64;15.952991452991455;2.116054610377108;6.387950391819846;11;5;6;0;6;6;0.375;11.624493637310366;0;0;0;0
"BWBR0002149";"Instellingswet Productschap voor Siergewassen";"Agrarisch recht";1;47;1.6720978579357175;1.146128035678238;40;7;0;14;32;1.9148936170212767;2.111111111111111;886;63.285714285714285;22.15;4.992658941845569;5.155113228288522;874;65;15.422083333333333;2.2452211745137816;6.770182193195653;8;0;8;0;8;8;0.5714285714285714;1.2358740528007672;0;0;0;0
"BWBR0002150";"Instellingswet Productschap voor Margarine, Vetten en Oliën";"Ondernemingspraktijk";1;29;1.462397997898956;1.0;24;5;0;10;18;1.793103448275862;2.0;623;62.3;25.958333333333332;4.915492248008228;5.01424941157377;612;37;18.645833333333332;1.9537504503070895;5.748857816593621;7;1;6;0;6;6;0.6;22.62219107068691;0;0;0;0
"BWBR0002151";"Instellingswet Productschap voor Gedistilleerde Dranken";"Ondernemingspraktijk";1;32;1.505149978319906;1.041392685158225;26;6;0;11;20;1.78125;2.0;633;57.54545454545455;24.346153846153847;4.839174333482543;4.975800411404267;619;42;17.66923076923077;1.98960435842904;5.880079334631044;9;3;6;0;6;6;0.5454545454545454;20.58020204613402;0;0;0;0
"BWBR0002152";"Instellingswet Productschappen en Hoofdproductschap voor Akkerbouwproducten";"Agrarisch recht";1;106;2.0253058652647704;1.591064607026499;84;22;4;39;62;2.69811320754717;2.948717948717949;2072;53.12820512820513;24.666666666666668;5.272141447336307;5.4361305387759336;2044;139;16.51666666666667;1.894034491683964;5.841390209745621;16;5;9;0;9;9;0.23076923076923078;29.83526533686998;0;0;11;11
"BWBR0002153";"Wet aanvaarding Statuut voor het Koninkrijk der Nederlanden";"Staats- en bestuursrecht";1;2;0.3010299956639812;0.0;1;1;0;1;0;0.5;0.5;16;16.0;16.0;1.7917594692280547;1.7917594692280547;16;1;16.0;1.625;5.0625;0;0;0;0;0;0;0.0;53.120000000000005;0;0;0;0
"BWBR0002154";"Statuut voor het Koninkrijk der Nederlanden";"Staats- en bestuursrecht";4;216;2.3344537511509307;1.8325089127062364;167;49;5;68;142;2.7314814814814814;2.993827160493827;5364;78.88235294117646;32.119760479041915;5.739459912450414;5.934248046234546;5340;224;26.062674650698607;2.017231204185599;5.9368979432539986;57;20;22;26;48;-4;-0.058823529411764705;9.723625355439253;0;0;0;0
"BWBR0002162";"Instellingswet Productschap voor Bier";"Ondernemingspraktijk";1;28;1.4471580313422192;1.0;23;5;0;10;17;1.7857142857142858;2.0;483;48.3;21.0;4.609068371812368;4.78754036804205;473;38;16.210144927536234;1.916680437331221;5.728176839292461;6;0;6;0;6;6;0.6;28.230537900329466;0;0;0;0
"BWBR0002167";"Proclamatie houdende plechtige afkondiging van de nieuwe rechtsorde voor het Koninkrijk";"Staats- en bestuursrecht";1;6;0.7781512503836436;0.0;5;1;0;1;4;1.5;1.6;238;238.0;47.6;3.8455283608163824;3.864434722250882;234;8;39.666666666666664;1.8610203435613895;5.557806759382153;1;0;1;0;1;1;1.0;9.131012268039825;0;0;0;0
"BWBR0002170";"Beroepswet";"Procesrecht";40;38;1.5797835966168101;0.8450980400142568;33;5;2;7;28;3.0526315789473686;3.3448275862068964;935;133.57142857142858;28.333333333333332;4.558032929074837;4.68238609030584;905;36;27.62121212121212;1.9980068396945412;6.910198954989313;43;1;38;4;42;34;4.857142857142857;9.768091058811535;0;0;0;0
"BWBR0002172";"Wet gedwongen tenuitvoerlegging van uitspraken en beschikkingen ingevolge Verdrag tot oprichting van de Europese Gemeenschappen voor kolen en staal";"Internationaal publiekrecht";4;17;1.2304489213782739;0.8450980400142568;15;2;0;7;9;1.4705882352941178;1.6;522;74.57142857142857;34.8;4.714770972719203;4.812232432431755;518;26;22.364444444444448;1.8406843297364177;5.569267819366728;2;0;2;0;2;2;0.2857142857142857;28.413194593187967;0;0;0;0
"BWBR0002174";"Wet Pensioenfonds Koninklijk Conservatorium";"Arbeidsrecht en sociaal-zekerheidsrecht";1;16;1.2041199826559248;0.9030899869919435;12;4;0;8;7;1.375;1.5833333333333333;372;46.5;31.0;4.340600959449559;4.327131854189228;367;16;25.583333333333332;1.8901033162552776;5.615228270477643;0;0;0;0;0;0;0.0;20.965176111470186;0;0;0;0
"BWBR0002177";"Defensiewet voor Aruba, Curaçao en Sint Maarten";"Staats- en bestuursrecht";2;45;1.6532125137753437;1.146128035678238;37;8;0;14;30;1.8666666666666667;2.0833333333333335;1001;71.5;27.054054054054053;4.942126686543545;5.011533502167982;991;56;18.445945945945947;2.152307661352098;6.415794027506206;10;9;1;0;1;1;0.07142857142857142;6.027136714477393;0;0;0;0
"BWBR0002180";"Wet houdende vaststelling regeling ten aanzien van de Stichting tot verzorging en afwikkeling van pensioensaangelegenheden gewezen overheidspersoneel van Indonesië";"Arbeidsrecht en sociaal-zekerheidsrecht";1;20;1.3010299956639813;0.8450980400142568;15;5;0;7;12;1.55;1.8;601;85.85714285714286;40.06666666666667;4.877405149721625;4.940391938622108;587;22;31.711111111111112;1.8124840548499586;5.4691021884286215;2;2;0;0;0;0;0.0;21.31207118191574;0;0;0;0
"BWBR0002202";"Gezondheidswet";"Gezondheidsrecht en farmaceutisch recht";20;175;2.2430380486862944;1.5797835966168101;144;31;15;38;121;3.394285714285714;3.7045454545454546;3661;96.34210526315789;25.42361111111111;5.5809550577701454;5.749982595163245;3599;191;20.755787037037038;2.0152901185063867;5.988822172068874;76;22;54;9;63;45;1.1842105263157894;15.274332131767096;0;0;0;0
"BWBR0002205";"Instellingswet Productschap voor Zuivel";"Agrarisch recht";1;29;1.462397997898956;1.0;24;5;0;10;18;1.793103448275862;2.0;569;56.9;23.708333333333332;4.7332475383846955;4.85653295160223;559;38;17.760416666666668;1.9099687366218163;5.687339467482974;6;0;6;0;6;6;0.6;27.22482196512769;0;0;0;0
"BWBR0002206";"Wet bepaling rechtsgevolgen van maatregelen in bezet Nederlands gebied genomen";"Staats- en bestuursrecht";1;21;1.3222192947339193;1.0;18;3;0;10;10;1.5714285714285714;1.7058823529411764;719;71.9;39.94444444444444;4.548234654432362;4.677420452018724;682;23;35.5;1.6830806822070603;4.9330067013942935;6;6;0;0;0;0;0.0;28.41387428528273;0;0;0;0
"BWBR0002220";"Instellingswet Productschap voor Vis en Visproducten";"Agrarisch recht";1;40;1.6020599913279625;1.041392685158225;35;5;0;11;28;2.175;2.375;801;72.81818181818181;22.885714285714286;4.987681959682593;5.118627201004957;792;51;17.624761904761904;1.9513034826066449;5.72800790289576;7;0;7;0;7;7;0.6363636363636364;23.86559203814454;0;0;0;0
"BWBR0002221";"Algemene Ouderdomswet";"Arbeidsrecht en sociaal-zekerheidsrecht";166;447;2.6503075231319366;1.8808135922807914;379;68;16;76;354;3.7986577181208054;4.098802395209581;11802;155.28947368421052;31.139841688654354;5.967091535864807;6.095245089576528;11497;491;26.0665127528584;1.9899284158733046;5.887079356742064;282;154;80;386;466;-306;-4.026315789473684;12.02954557296718;0;1;0;1
"BWBR0002226";"Successiewet 1956";"Belastingrecht";69;409;2.611723308007342;1.8512583487190752;344;65;15;71;322;3.0733496332518335;3.332258064516129;13678;192.64788732394365;39.76162790697674;6.051036933873682;6.2520730943622;13390;464;31.33706395348838;1.9057040977081778;5.595885631110169;219;85;120;28;148;92;1.295774647887324;13.805313421097452;0;0;1;1
"BWBR0002240";"Algemene toeslagwet voor gepensioneerde militairen 1956";"Arbeidsrecht en sociaal-zekerheidsrecht";1;66;1.8195439355418688;1.2787536009528289;55;11;0;19;46;2.0454545454545454;2.26;1986;104.52631578947368;36.10909090909091;5.048878483242712;5.179033668269476;1888;102;22.97030303030303;1.9852223219092189;5.658031267704087;19;15;0;0;0;0;0.0;15.570333990722531;0;0;0;0
"BWBR0002251";"Toeslagwet Indonesische pensioenen 1956";"Arbeidsrecht en sociaal-zekerheidsrecht";4;39;1.591064607026499;0.8450980400142568;26;13;8;7;23;2.769230769230769;3.0357142857142856;1025;146.42857142857142;39.42307692307692;5.223086793875108;5.264232901290378;975;40;26.098717948717947;2.283608689286961;6.582812265188641;7;1;6;15;21;-9;-1.2857142857142858;-12.848493831625575;0;3;0;3
"BWBR0002252";"Landbouwwet";"Agrarisch recht";12;88;1.9444826721501687;1.462397997898956;62;26;10;29;48;3.147727272727273;3.4833333333333334;1981;68.3103448275862;31.951612903225808;5.4059579504321;5.5394456411926924;1938;95;26.06958525345622;1.9642357665508148;5.827946197281354;46;43;3;22;25;-19;-0.6551724137931034;14.20002511754302;0;1;2;3
